Timestamp,Position,40m X-wind (m/s),40m Y-wind (m/s),60m X-wind (m/s),60m Y-wind (m/s),80m X-wind (m/s),80m Y-wind (m/s),100m X-wind (m/s),100m Y-wind (m/s),120m X-wind (m/s),120m Y-wind (m/s),140m X-wind (m/s),140m Y-wind (m/s),160m X-wind (m/s),160m Y-wind (m/s),180m X-wind (m/s),180m Y-wind (m/s),200m X-wind (m/s),200m Y-wind (m/s)
2020-01-01 14:00:00,134.9641814804988,0.005259219952242225,3.490031838683982,-0.20728601751127532,3.882979039533018,-0.44812629344653854,4.069246219156277,-0.7174064738657453,4.152622976916958,-1.020066330591666,4.16701618466436,-1.3615242769965505,4.109781639692233,-1.8072963650835818,3.99577580260017,-2.340020429822236,3.894864154948263,-2.8406561422128003,3.9226351817458265
2020-01-01 15:00:00,134.9880604934996,-0.4923045900769424,3.40204537012471,-0.894702308304589,4.0421546829397785,-1.2485115415229513,4.563403820642103,-1.6158914831520257,4.93700822499337,-2.0285375431148815,5.1327819050145935,-2.389778455823822,5.133031838684008,-2.719293446537547,4.96163597771291,-3.040287874767839,4.754168214380472,-3.4362878747678365,4.638751923587166
2020-01-01 16:00:00,135.0477453580902,-1.0572625994694966,2.8737689655172294,-1.5445236074270547,3.792850397877983,-2.0232419098143333,4.466153580901836,-2.5673877984084803,4.977708488063671,-3.2124721485411034,5.386455702917775,-3.8709586206896587,5.83166392572946,-4.738179840848811,6.144939522546426,-5.523842970822282,5.796592838196294,-5.774303978779828,5.160756498673726
2020-01-01 17:00:00,135.0,-2.864703290870485,3.651202494692165,-3.554752653927817,4.502838375796183,-4.011095541401281,5.189425159235683,-4.45348540339703,5.827712845010622,-5.258477441613601,6.165072186836529,-6.066230891719733,5.301092887473457,-6.4385530785562635,4.3059450636942564,-6.440754246284517,3.7472096602972345,-6.255881104033945,3.422130838641183
2020-01-01 18:00:00,134.9761273209549,-3.0340716180371303,3.893185676392571,-3.471411405835534,4.6346904509283835,-3.374671883289118,4.9265618037135415,-4.08096816976128,5.507124403183027,-5.281609018567645,5.897174801060989,-5.9781511936339715,5.163500265251984,-5.895366312997372,4.239324403183025,-5.704945623342167,3.467492572944293,-5.521085941644581,2.830400000000002
2020-01-01 19:00:00,135.0358185195012,-2.1677288405412596,2.6335133987795114,-2.9741968691960636,3.609029450782694,-3.4381414168214404,4.573293446537537,-3.986451048023357,5.436935526664889,-4.981075086229748,6.178539400371453,-5.808117537808423,5.706489254444148,-5.79114937649244,4.505266648978521,-5.697579464048779,3.8299625895463083,-5.491759617935785,3.416776863889631
2020-01-01 20:00:00,134.9641814804988,-1.6363226319978759,3.0620700451048024,-2.2844513133457216,4.073679490581062,-3.004042186256288,4.947351286813494,-3.7450323693287406,5.6939432210135035,-4.709756168745019,5.9620538604404185,-5.3682873441231145,5.0428097638631035,-5.282144335367472,4.118420270628831,-4.846411514990712,3.4056683470416407,-4.530331918280712,2.7021103741045356
2020-01-01 21:00:00,134.9880604934996,-3.5891334571504423,4.0207821703369735,-4.368320509418954,4.794217829663069,-5.171580790660639,5.268552401167435,-6.012413902892004,5.196421862563037,-6.395374635181765,4.542777925179091,-6.373334836826765,3.838109312815063,-6.295510745555844,3.1591615813213068,-6.118812682409129,2.4989835500132727,-5.855163703900238,1.8313520827805845
2020-01-01 22:00:00,135.0119395065004,-2.7177145131334592,3.2745839745290546,-3.454182011143545,3.5672515256036186,-4.188965242769973,3.5545802600159213,-4.877944282303003,3.3916415494826175,-5.464159193420004,3.005755372777928,-5.892643406739206,2.5537283098965204,-5.968142478110898,2.2023040594322083,-5.762546033430637,1.938331918280699,-5.533631997877409,1.7874892544441492
2020-01-01 23:00:00,135.0,-3.2994487519915077,2.62831492299522,-4.211620286776408,2.1825246946362227,-5.070721189591073,1.7917174721189608,-5.888780403611251,1.4673534253850224,-6.655348380244294,1.1714033457249091,-7.265940254912357,0.9346667551779083,-7.5918109399893625,0.5444259160913443,-7.469989909718525,0.037503983005841325,-7.22058470525755,-0.4928090812533201
2020-01-02 00:00:00,135.03595206391478,-2.9772623169107804,1.6808138482024038,-3.667297736351532,1.368855925432761,-4.201785086551253,1.0971994673768293,-4.722762450066563,0.8034766977363527,-5.236162982689743,0.41912623169108054,-5.641961651131829,0.06465938748335617,-5.950525965379508,-0.25593155792277006,-6.076456990679079,-0.5881816245006664,-6.014402130492654,-0.9087137150466026
2020-01-02 01:00:00,134.96412436885464,-2.0438729736912027,-0.5166032420940738,-2.313225617858099,-0.8079877757108708,-2.4368405527504824,-1.1727265479670481,-2.5234626404494427,-1.4840643258426953,-2.7852824728707777,-1.6486958237421958,-2.4257742230347445,-2.0152507617306483,-1.9394272412875904,-2.549031657355677,-1.5456778398510211,-2.916633679170001,-1.3066843544857714,-3.0289086433260497
2020-01-02 02:00:00,135.03589470885402,-1.5275280510502511,-0.6865551714969433,-1.6196128430588863,-1.4842653876898497,-1.5471738258877472,-2.1180841924398623,-1.3003781444414337,-2.6166556667568273,-0.9199058095565459,-2.853617394293579,-0.4661410002825655,-3.0958734105679495,-0.1941111406540813,-3.1129452273331566,0.07381706992821048,-3.210874501462369,0.46419010901355695,-3.3326383940441398
2020-01-02 03:00:00,134.9641434262948,-0.5192799468791485,-0.8665142098273564,-0.7334217795484747,-1.0900100929614853,-0.8857004005340439,-1.0849316421895874,-1.0700244667503138,-1.0983484943538246,-1.3429642271086275,-0.8961069904824344,-1.5330843078596725,-0.9613777536034758,-1.7647553784860548,-0.8904677290836709,-1.9916100929614808,-0.8485139442231051,-2.2091931202600246,-0.7586996208017336
2020-01-02 04:00:00,135.03587563114536,-0.3296840287005047,1.5897871379218722,-0.4654198777571083,1.7646165293648763,-0.604019264448336,1.97172300058377,-0.804887012987014,2.095238311688311,-1.0605541026479233,2.283028113762662,-1.3161562940016862,2.4121106730498556,-1.6248978336453597,2.6221396095212546,-1.9006688085676031,2.6933547523427017,-2.2297235772357715,2.7588729298404155
2020-01-02 05:00:00,134.96412436885464,0.20531225086367283,1.1560576667552493,-0.3500781291522712,1.5496534679776715,-0.9260186021791084,1.9046829657188413,-1.4959024714323672,2.330053149083177,-2.2593919744884494,2.9449893701833663,-3.1912498006909384,3.463473026840299,-3.8554807334573535,3.226769864469837,-3.862145096997072,2.476494286473556,-3.7447007706616957,1.8434940207281483
2020-01-02 06:00:00,134.9880414562849,-1.922248206218449,0.2169441934626628,-2.324515546106821,0.2198477278766922,-2.604596864204085,0.27763008238107717,-2.8872402338559575,0.35085543449375745,-3.1974812649481827,0.41403667286739376,-3.575229869784746,0.4571921339356908,-3.948751528036131,0.16659128355035674,-4.202906989104442,-0.3153879883072026,-4.342419080520847,-0.7586603773584918
2020-01-02 07:00:00,135.0,-1.0877104144527088,-0.8078294367693913,-1.3568259829968132,-1.0353969181721532,-1.6261679064824637,-1.0693480340063801,-1.8068703506907429,-1.088414452709883,-2.1532151965993593,-0.9538451115834261,-2.47912592986185,-0.9338129649309252,-2.901073857598301,-1.0345172688629078,-3.3506636556854525,-1.1223318278427212,-3.717304994686501,-1.1431352284803353
2020-01-02 08:00:00,135.0477453580902,0.04653315649867262,2.646013793103452,-0.3900965517241388,2.9681636604774573,-1.1583771883289105,3.1240684350132604,-1.8737076923076876,3.201293103448275,-2.290900265251993,2.9781472148540984,-2.433199469496017,2.627863925729451,-2.484561273209547,2.274742970822281,-2.5206572944297068,1.8588838196286486,-2.566282758620693,1.4392132625994685
2020-01-02 09:00:00,135.0,-0.8311796610169497,2.9631525423728835,-1.4000983050847449,3.8262610169491595,-2.121066101694914,4.374128813559317,-3.004730508474576,4.894838135593217,-3.4586254237288165,4.997088983050849,-3.3455508474576177,4.672488135593215,-3.1602745762711772,4.3134432203389865,-3.0167169491525447,3.963691525423735,-2.92434745762712,3.545441525423732
2020-01-02 11:00:00,134.94203520824388,-1.7068813413585526,3.4969570077386045,-1.769858555460014,3.8585816852966404,-1.8623151332760126,4.185960447119512,-2.007285898538268,4.4907472055029904,-2.2984772141014673,4.723537403267415,-2.654934221840065,4.821348237317286,-3.0127712811693863,4.681233877901979,-3.413802235597586,4.226024075666367,-3.856576526225284,3.3949853826311247
2020-01-02 12:00:00,135.03587563114536,-2.460463991496127,4.064317831517404,-2.806069359553551,4.589559128355046,-3.0262338559659816,4.918431039064584,-3.2566189210736223,5.114932766409795,-3.507483656656929,5.185392240233865,-3.8133303215519576,5.1044517672070295,-4.200955886260952,4.863349720967307,-4.586330853042792,4.342161041722022,-4.932243157055557,3.6303874568163756
